DATE,GOOG,NVDA,AMZN,RPD,SPLK,PYPL,AAPL,SNPS,MU,MSFT
10/10/16,0.01052675,-0.001489204,-0.001827937,-0.0005997,0.01017236,-0.006750869,0.008915106,0.014302589,-0.012493064,0.002242347
10/11/16,-0.004574043,-0.011277467,-0.011985646,-0.037971494,-0.021566861,-0.021207561,-0.011965955,-0.012511632,-0.031526254,-0.0121656
10/12/16,0.003032043,0.008617485,0.000107908,-0.020279529,-0.034430051,-0.006052982,-8.52E-05,0.003856154,-0.005941788,0
10/13/16,-0.00388609,-0.004580161,0.000337699,-0.000648298,-0.010944505,-0.00483523,0.00162553,-0.000672269,0.017360508,0.003872562
10/14/16,-0.003999544,-0.002421675,-0.014619932,0.00622667,0.003179091,-0.005590866,-0.002123053,-0.001672241,0.005854818,0.005238357
10/17/16,0.00020516,-0.005623542,-0.01046233,-0.064538521,0.006701965,0.00609758,0.001873298,-0.00016735,-0.001764187,-0.002443709
10/18/16,0.009361389,0.001352062,-0.005439834,-0.039979534,-0.005361943,-0.004259057,-0.006025904,-0.013494582,0.011554144,0.002257141
10/19/16,0.004075668,0.004674667,-0.003308735,-0.002643756,0.004313698,0.006732353,-0.001109357,-0.004507896,0.012858155,0.001043478
10/20/16,-0.007911206,0.007112195,-0.00451885,0.003992021,0.020930598,-0.003486059,0.001709987,-0.006399483,0.00875918,-0.004357305
10/21/16,0.005481803,0.000740576,0.011828062,0.034191365,-0.000169707,0.05350113,-0.001799409,0.000845952,-0.003535655,-0.010338595
10/24/16,0.010148356,0.0390793,0.015802715,-0.013570483,0.011566636,-0.002958919,0.004685845,0.001346575,-0.000585995,0.017529802
10/25/16,-0.011093782,0.01797044,-0.004920941,-0.016463987,-0.013936923,-0.008048796,0.002540222,-0.011703976,0.025405523,0.002298097
10/26/16,-0.009056938,0.012410394,-0.012287586,-0.013486381,0.001190173,-0.015704061,0.011135391,0,0.019462549,-0.002964429
10/27/16,-0.007078678,-0.028316279,-0.015616224,-0.016349138,-0.001004352,-0.020418563,-0.00791756,-0.007855232,-0.016407723,-0.008450054
10/28/16,-0.016187718,-0.006498116,-0.007289934,-0.018757063,0.023741465,-0.005254371,-0.00131816,0.002057967,-0.022989518,-0.00233567
10/31/16,-0.013835576,0.005213115,0.01119151,0.011934154,-0.014841961,-0.00287632,-0.000968353,0.012384584,-0.021902893,-0.00399734
11/1/16,0.000919247,-0.033747062,-0.017155071,-0.02248865,0.021125816,-0.003364579,-0.017515451,-0.016163687,-0.012873203,-0.002838776
11/2/16,-0.012282784,-0.011854989,-0.023712138,-0.030437132,-0.036064008,-0.001932835,0.001704113,-0.002758147,-0.016057437,-0.006540904
11/3/16,-0.006695549,-0.016345956,0.002584723,0.008752791,-0.016093482,-0.003151136,-0.010416289,-0.00276721,-0.002403847,-0.005389941
11/4/16,0.015019983,0.000888363,-0.010198792,0.046698113,-0.012413953,0.014778594,0.002852281,-0.001213487,0.013277202,0.001022495
11/7/16,0.010301821,0.024429563,0.017076422,0.015300845,0.030915655,-0.005797118,0.002993335,0.006287726,0.020930997,0.010649019
11/8/16,0.009034886,-0.005325871,0.00353528,0.021614674,-0.009655477,0.003855426,0.006776012,0.00796817,0.006338252,-0.001322096
11/9/16,0.006861551,0.010489355,0.010261308,0.034313588,0.022249359,0.016125441,0.009059674,0.014334716,0.01464155,0.002829327
11/10/16,-0.036831669,-0.053437961,-0.047905872,-0.09375497,-0.040551828,-0.035219183,-0.030155794,-0.012542537,-0.020967571,-0.029873005
11/11/16,-0.003336514,0.101113047,0.004448249,-0.024883309,0.012677082,-0.01706906,0.012155102,0.01623028,0.033960098,0.013475684
11/14/16,-0.026173327,-0.051837145,-0.036109838,0.010169579,0.014391203,-0.04015184,-0.018742935,-0.034180126,-0.00338219,-0.015366531
11/15/16,0.015304591,0.022290928,0.017974473,0.005914677,0.008567881,-0.002564762,0.005054298,-0.001164629,0.024609743,0.009215082
11/16/16,0.012213249,0.047950181,0.00889421,0,0.017897944,0.000512033,0.030368294,0.016927055,0.016584128,0.011974171
11/17/16,0.00560415,0.00086627,0.009404208,-0.028170877,0.035814473,0.0192411,0.001274117,0.013260405,0.044238495,0.003800087
11/18/16,-0.014139447,0.01044424,-0.00110442,-0.006037103,-0.048408375,0,0.003094006,-0.009770473,0.016269055,-0.00709984
11/21/16,0.008604253,-0.011867355,0.01811175,0.021322769,-0.009694209,0.012631747,0.014514566,0.000489436,0.005144044,0.005932779
11/22/16,-0.005659046,0.003744321,-0.003609791,-0.01963358,0.016191954,-0.016232526,-0.001340782,-0.0045573,0.005078731,0.002293203
11/23/16,-0.008817892,0.002663969,-0.002061658,0.028075004,-0.031081737,-0.006470904,-0.001168067,0.00049128,0.01416311,-0.01004868
11/25/16,-0.003381525,-0.002757452,-0.007824556,0.008354267,0.00567353,-0.003471365,0.005921424,0.007500443,0.008982096,0.003807006
11/28/16,0.010783751,0.002553465,-0.013240593,0.005860209,-0.029683916,-0.007479466,0.001255606,-0.000489277,-0.009459866,0.004464662
11/29/16,-0.000894727,-0.008010724,-0.007160996,-0.000849979,0.000522967,-0.004502259,0.00611953,0,-0.025420789,0.007228551
11/30/16,-0.015745265,-0.015070253,-0.015113638,-0.025533302,-0.080976776,-0.020660851,-0.00972455,-0.010362787,-0.002556892,-0.009907611
12/1/16,-0.012648306,-0.049637429,-0.011710894,-0.018096142,-0.083943986,-0.031324769,-0.008005137,-0.029128273,-0.06392957,-0.015254675
12/2/16,0.00790592,0.025187365,-0.004124718,0.038982848,0.017287165,0.007276539,0.006664561,0.018021689,0.017718584,0.002873322
12/5/16,0.006328011,0.020784825,0.019091755,0.03392961,0.037061462,0.003597126,-0.008123818,0.000348371,-0.020739909,0.008672503
12/6/16,-0.007376136,0.012715689,0.000955054,0.016861098,-0.010752792,-0.006393066,0.004101168,0.000344887,0.023355626,-0.007974789
12/7/16,0.013301419,0.023735881,0.007648395,0.055958654,0.011438909,0.00942322,0.016070072,0.017981476,0.0470793,0.022409901
12/8/16,0.005087492,-0.018127385,-0.005899186,0.014205846,0.014360676,-0.001765671,0.011301582,0.004732137,-0.004346783,-0.004742058
12/9/16,0.011839887,-0.025590043,-0.001741776,-0.031074876,-0.002460891,-0.00126024,0.014496851,-0.006768215,-0.01115704,0.012830058
12/12/16,0.005373796,-0.002897907,-0.008227911,-0.042392533,-0.007444203,-0.00430217,8.83E-05,0.022275643,-0.013889112,0.005645632
12/13/16,0.002767297,0.011916725,0.012187509,-0.001598721,0.006511242,-0.003038746,0.011788985,0.001494148,-0.000496648,0.007650659
12/14/16,-0.000413931,0.041383756,-0.012190937,-0.001602564,-0.023047023,0.002278194,0.001303045,-0.006483274,0.00450564,-0.005092309
12/15/16,0.000639422,0.01850674,-0.00691428,0.000804182,0.001265709,-0.006554095,0.003806233,0.007148231,0.009408339,-0.001915709
12/16/16,-0.012066511,0.005793065,-0.009495924,0,0.0077906,-0.014643029,-0.004302192,-0.004978437,-0.012745271,-0.010379335
12/19/16,0.005023931,0.01917309,0.00932533,-0.00159617,-0.004190586,0.001014713,0.007227703,0.000165659,-0.003923497,0.01680179
12/20/16,-0.000426819,0.00562576,0.003337947,0,-0.023547814,0.003276625,0.001797253,-0.001323189,-0.003866607,-0.002357936
12/21/16,-0.001609658,0.001796946,0.000778917,-0.016181583,-0.000748223,0.006255494,0.002223553,-0.005972148,-0.008226516,0.001732693
12/22/16,-0.001389222,0.002711169,-0.002320035,-0.016515652,-0.026024475,-0.009031672,-0.000515818,-0.009882,0.012147655,-0.004552956
12/23/16,-0.001252523,0.031460774,-0.005192978,0.013267193,0.003048202,-0.006045358,0.008013485,0.004192175,0.008202075,-0.003315182
12/27/16,0.001099714,0.045870802,0.010424905,0.017192401,0.018550598,0.005554167,0.006330759,0.002007025,-0.002143624,0.001106807
12/28/16,-0.010958146,-0.090514008,-0.005321704,-0.02045061,-0.025975486,-0.004790126,-0.006487986,-0.013585115,-0.026853064,-0.006487878
12/29/16,-0.000689602,0.060389076,-0.009430658,0.015580471,-0.003660538,0.010566136,0.002401579,0.001010271,-0.013824077,0.000636132
12/30/16,-0.014061998,-0.042282423,-0.0218957,-0.019528692,-0.00895296,-0.012338064,-0.007140737,-0.009132484,-0.019426859,-0.0131097
1/3/17,0.00936778,-0.023158828,-0.005623233,-0.002426204,0.012844037,-0.000993295,0.003017894,0.001685772,0.021515846,-0.003350087
1/4/17,-0.001853663,0.009528923,-0.001596759,0.009638629,0.035071783,0.015980672,0.001466339,0.003363043,-0.013768816,-0.00288508
1/5/17,0.010050081,-0.027053572,0.024514846,0.007974524,-0.001282169,-0.008970844,0.005934736,0.003015078,-0.013030964,0.001767211
1/6/17,0.013600724,0.002427775,0.01727163,-0.00873368,0.024327716,0.005079222,0.009629799,0.004510155,-0.010381497,0.008630388
1/9/17,0.000309972,0.035870626,-0.0013543,0.004788517,-0.009471968,-0.002171554,0.00877865,0.004336954,0.018067339,-0.001913876
1/10/17,-0.003807402,-0.012507163,-0.000879121,0.003926193,0.005175348,-0.007759496,0.002858586,0.005783706,0.005352377,-0.001755086
1/11/17,0.003608389,-0.007956094,0.006730819,0.002357565,0.022973391,0.001211974,0.008470007,0.004112863,0.007929557,0.009221051
1/12/17,-0.000966842,-0.007608261,0.016518855,-0.000784006,-0.020905461,0.006760045,0.002939326,0.004444818,-0.006700941,-0.007161644
1/13/17,0.000495246,-0.001642274,0.00345703,0.018476276,-0.004950505,-0.001201201,-0.000587865,0.003593014,-0.004049499,0.001276732
1/17/17,-0.003065108,-0.018519955,-0.007358131,-0.022507741,-0.052802474,-0.007964324,0.013929906,-0.005090741,-0.006419096,-0.002395976
1/18/17,0.000322605,0.026676123,-0.002498486,-0.007867861,0.012229169,-0.001449976,-8.33E-05,-0.000987005,0.029092961,-0.002716307
1/19/17,-0.003670779,0.020074631,-0.001185888,-0.011778699,-0.018045049,0.000484731,0.003177526,0.002301119,0.009720049,0.000963546
1/20/17,-0.002345016,-0.019706478,-0.008561222,0.003132344,-0.002785259,0.007221986,-0.003742986,-0.001972711,0.00273598,0.001116339
1/23/17,0.014829113,0.012351155,0.01363982,0.006245141,0.000186202,-0.005749896,0.000666445,0.004118283,-0.003192705,0.004138156
1/24/17,0.001907458,0.017197248,0.000535137,-0.005458103,0.005524876,0.000238351,0.003507018,0.021213653,0.025710636,0.005050516
1/25/17,0.007266034,-0.011621603,0.012909925,-0.011705167,0.023311079,-0.015463613,0.012051322,0.001596679,0.006814336,-0.004230986
1/26/17,-0.006778631,0.016088603,0.004323221,-0.005500996,-0.020064122,-0.020511093,0.002216659,-0.008006448,-0.011834458,0.002336632
1/27/17,-0.013751559,0.016599389,-0.003857251,0.003157067,-0.001394944,-0.017965292,-0.001556803,0.005293988,0.018526846,0.005946499
1/30/17,-0.015263318,-0.008147053,-0.003150215,-0.022383029,0.011036286,-0.007747134,0.005771784,0.009466577,0.015000281,-0.008561434
1/31/17,-8.78E-05,0.002108835,-0.000327823,0.012101802,0.016379526,0.002013086,0.001649485,0.002706793,0.006658368,-0.003242996
2/1/17,-0.004989417,0.030020515,0.003779585,0.008761506,0.002238486,-0.016400014,0.013449261,-0.007001938,0.013013604,-0.012193367
2/2/17,0.005940997,0.018278527,0.00400826,0.011843802,0.00984719,0.004558124,0.004288338,0.023330188,0.010543488,-0.001265623
2/3/17,-0.001869765,-0.009311297,0.004304487,-0.004662013,0.023043264,-0.005039063,0.005983156,0.008044598,-0.012121361,0.002830636
2/6/17,0.002048669,0.028621555,-0.002670889,0,-0.003317303,0.002519528,0.008943086,0.003535474,-0.007775771,0.002202298
2/7/17,0.003699662,0.003616032,0.003933881,-0.005453851,0.012369251,0.000249906,0.007555269,-0.001532567,0.000406587,-0.004875373
2/8/17,0.001708577,0.001772078,0.008600886,0.000783392,0.007700538,0.017271587,0.005239391,-0.0066149,-0.001650846,-0.00362462
2/9/17,6.18E-05,-0.021085631,-0.000292156,-0.01892801,0.021565046,0.009597711,0.005831804,0.006746422,-0.012195273,0.008465327
2/10/17,0.002424065,-0.054048692,0.004408708,0.061950589,-0.007157088,-0.005896823,-0.002570113,-0.004431886,-0.027073023,-0.00389864
2/13/17,0.003962726,-0.045189634,0.005886778,0.022989518,-0.013440202,0.00829273,0.001576754,0.006233392,-0.007087793,0.007444203
2/14/17,0.001768886,0.007288864,-0.000729059,0.056239718,-0.004511044,0.010628119,0.011546182,0.002585356,-0.010327114,0.002481006
2/15/17,-0.000463884,0.000917852,0.01037762,-0.019060715,0.020955738,0.004308288,-7.38E-05,0.009401131,-0.002169669,0.000465008
2/16/17,0.005145715,-0.01975692,0.002728385,-0.019457172,-0.006026981,0.006665104,-0.00236145,-0.015029428,-0.002607563,-0.003403995
2/17/17,0.00611719,0.004954902,0.00363945,0.026062284,0.022624689,0.000953744,0.004578695,0.006830822,0.01466808,0.002323961
2/21/17,0.003613765,0.025902041,0.008913551,0.039551346,0.006952519,0.011854098,0.00344411,0.013188874,0.006330471,-0.001859025
2/22/17,0.002531006,-0.005941146,-0.001564909,0.010838487,-0.003073143,0.002832863,0.004971861,0.006476159,-0.004620886,0.000466237
2/23/17,0.001456559,-0.048652733,-0.006293302,-0.014692056,-0.001385788,0.003769145,-0.006206438,-0.003783902,-0.018565934,0.003099816
2/24/17,0.001098788,0.044232264,0.000650915,0.003901175,0.021405823,0.022541457,0.005503187,0.019619463,0.012121361,0.001393728
2/27/17,0.005720071,0.021393779,0.007403849,0.017347046,0.018698159,-0.005845919,-0.001532456,0.006107737,0.016978337,-0.004814795
2/28/17,-0.002911175,-0.032192037,-0.007556815,-0.024128983,-0.012876405,-0.011599136,-0.000656767,-0.007808182,-0.01482136,-0.001561768
3/1/17,0.007679911,-0.009681555,3.52E-05,-0.011180649,0.019498121,0.002832194,0.013685031,0.011135973,0.016013481,0.012551494
3/2/17,-0.003869081,-0.032496525,-0.004900156,-0.019457172,-0.017861852,0.00868856,-0.007456301,-0.012038219,-0.007261024,-0.010567309
3/3/17,-0.00178352,-0.00142132,0.003158369,-0.015017347,0.00495882,0.007698627,0.007179813,0.00267851,0.014575795,0.004054903
3/6/17,0.001003185,0.007295927,0.00163136,0.00623055,-0.003393394,-0.002562611,-0.000215278,0.000706964,0.008201569,0.004678736
3/7/17,0.005436008,0.010895683,0.000638487,0.032589442,-0.017635989,0.002100596,0.003302465,0.006209447,0.003125003,0.003266198
3/8/17,0.002229041,-0.0214803,0.002943776,0.011928571,-0.002140447,-0.001167815,0.000359777,0.005762895,-0.01019217,0.011296058
3/9/17,0.003200614,0.006413868,0.002347419,-0.030937235,-0.010412457,0.006076205,-0.000432557,-0.000140066,-0.003175866,-0.00708131
3/10/17,-3.56E-05,-0.004931324,-0.005311631,0.011436384,0.00082352,-0.004641456,-0.000790258,0.002648639,-0.003963541,-0.002768381
3/13/17,0.001822982,0.022941569,0.003305284,0.016584128,0.017032839,-0.006552797,0.002517534,0.004030862,0.012135596,-0.004625355
3/14/17,0.002344223,-0.00578008,-0.001195724,-0.010652564,0.002626828,-0.009691602,-0.002227893,-0.018066453,-0.000390854,-0.001861331
3/15/17,-0.000460234,0.00292969,-0.001593159,0.00332779,0.011747565,0.002361834,0.007503519,-0.011745695,0.037843408,0.003093583
3/16/17,-0.000294497,0.008027511,-0.002200478,0.016529302,0.00402415,-0.002355714,-0.000213212,0.002263725,-0.006125593,-0.001700286
3/17/17,0.000598686,0.014720813,-0.001383515,-0.014598799,0.003533573,0.011909072,-0.007188899,-0.005187534,-0.002322881,-0.000616428
3/20/17,-0.001895891,0.024697181,0.006391668,-0.001334223,-0.006582668,0.001391143,0.0075215,0.005467942,0.008429169,0.000308071
3/21/17,-0.024902289,-0.026461993,-0.018378464,-0.054658413,-0.038048511,-0.016052456,-0.016102494,-0.012805353,-0.030106481,-0.015147121
3/22/17,-0.002792659,0.024447431,0.009037722,-0.007765659,0.00796817,0.013754734,0.011163767,0.009187993,0.012743945,0.014092374
3/23/17,-0.004174352,-0.006144127,-0.000967221,0.029558802,0.003791943,0.00023183,-0.002409811,-0.000561482,0.004164307,-0.001078499
3/24/17,-0.006913414,-0.013860876,-0.007152609,-0.002073972,-0.001312767,-0.008082252,-0.006096283,-0.004907125,-0.044038764,-0.00583092
3/27/17,0.015444892,0.024974407,0.010386528,0.005578815,0.012051322,0.009094152,0.010632704,0.008302306,0.023215957,0.00724585
3/28/17,0.000621447,-0.005648425,0.00497732,0.011095814,0.004253237,0.006510137,0.020302057,0.009354344,-0.001393243,0.005067189
3/29/17,0.007739668,-0.006037263,0.017619314,0.023851216,0.024852013,0.002083575,0.003057681,0.007502119,-0.003502631,0.005360301
3/30/17,-0.002402404,0.016311471,0.001587402,0.014089465,-0.00015963,0.008997638,-0.001804804,0.002218218,0.019871667,0.004423099
3/31/17,0.000711473,-0.000734147,0.010819253,0.006026131,0.00032113,-0.009715552,-0.000417566,0.000970941,-0.006896579,0.003193676
4/3/17,0.01118871,-0.005245491,0.003944911,-0.023641763,-0.020235413,-0.013282264,-6.96E-05,-0.003180532,-0.010765862,-0.003958592
4/4/17,0.003853708,-0.025665039,0.017049564,0.016989875,-0.000981836,-0.000468055,0.010554921,-0.001249566,0.004206105,0.005186101
4/5/17,-0.004919262,1.00E-04,-0.001692215,-0.03047984,-0.002126095,0.001399907,-0.001387733,-0.00669552,-0.013356965,-0.011224143
4/6/17,-0.005444878,0.005174141,-0.017129905,0.020422766,-0.004094674,0,-0.004375767,-0.003218812,0.013012317,0.001979746
4/7/17,-0.003981538,-0.006853764,-0.005316168,0.015452105,-0.000983929,0.003491217,-0.002717109,0.002943033,0.002457435,-0.002584963
4/10/17,-0.000799942,-0.02614594,0.008202983,-0.006653384,-0.001798121,-0.000464468,-0.002998921,-0.000560538,-0.028884162,-0.00122007
4/11/17,-0.001650426,0.016130211,-0.005172997,0.036570546,0.001146883,-0.00700283,-0.009206939,0.002663117,-0.011704596,-0.001830943
4/12/17,0.002903571,-0.008289461,-0.00762514,-0.015314235,-0.00263158,0.009221013,0.001411433,-0.012044964,-0.026983711,-0.002908536
4/13/17,0.00172571,-0.008758267,-0.007634656,0.004920059,-0.019805923,0.001175779,-0.006078616,0,0.007130824,-0.005221142
4/17/17,0.014631649,0.032988035,0.016194912,0.006577004,0.008013398,0.011668744,0.002470793,0.000281215,0.008142162,0.006742287
4/18/17,0.003111837,0.006466629,0.003091809,0.000599341,0.017167804,-0.002549544,-0.001486147,0.012056784,0.005171788,0.000917993
4/19/17,-0.001883195,-0.003205131,-0.009562672,0.016470961,0.007328426,0.006255088,-0.008493822,0.004996541,-0.006945742,-0.009335136
4/20/17,0.000249541,0.009824919,0.002619662,0.004063866,0.003552975,0.008504821,0.0086019,0.002621957,0.016588913,0.000610874
4/21/17,0.000367719,0.008295525,-0.004596943,-0.015775963,0.001763245,-0.001140641,-0.001194198,0.001240438,-0.024585475,0.011054856
4/24/17,0.013489434,-9.71E-05,-0.001398609,-0.005221944,0.007590169,0.004074247,0.000975134,0.008294289,-0.043092655,0.000740686
4/25/17,0.008403895,0.011523077,0.000639238,-0.016954513,0.003137257,0.004932745,0.004298994,-0.008553443,0.0104284,0.000294507
4/26/17,-0.002863756,-0.01213526,-0.00111014,0.004126148,-0.002194702,-0.014086315,-0.005483269,-0.003815238,0.00786963,-0.003678909
4/27/17,0.000743771,0.012573989,0.004354072,-0.002933414,0.003100778,-0.002118645,-0.000903688,0.004217406,0.016788715,0.001759273
4/28/17,-0.005174456,-0.010111695,-0.02544672,-0.007640355,-0.004499271,0.014564901,-0.003058319,0.000135694,-0.012569747,-0.006551672
5/1/17,0.011716796,0.017977587,0.021780897,-0.002938586,0.011102658,0.003160226,0.010148195,0.000947162,0.015675419,0.010572913
5/2/17,0.007469669,-0.019806417,0.000306297,0.001773574,0.001529754,0.034007009,-0.000203355,-0.003384098,-0.01819854,-0.005898873
5/3/17,0.013225666,0.010123008,-0.005267549,-0.005917177,-0.004763011,-0.002851907,0.010046215,0.002984672,0.016201975,-0.004333388
5/4/17,0.006018116,-0.006239521,-0.007671585,-0.011333256,0.013275544,-0.000408831,6.82E-05,-0.001215477,-0.00538311,-0.00319211
5/5/17,-0.006890018,0.004632319,-0.006795889,0.031224923,0.011116233,0.013889112,0.014879214,0.00337132,0.014285957,0.001450327
5/8/17,0.00879377,-0.015161316,0.008560944,0.035271005,-0.004961297,-0.005273846,0.026355651,-0.005405419,0.017979629,-0.000435066
5/9/17,-0.005114718,-0.000582694,2.10E-05,0.001668985,0.001648805,0.003256006,0.000779575,0.002431448,0.024597164,0.002610589
5/10/17,-0.003439458,0.059445294,-0.004783315,0.010729717,0.012054614,0.012327124,-0.002411289,0.004302238,0.01373648,0.004627629
5/11/17,0.005689916,0.052333986,0.002652255,-0.017297729,-0.002080238,0.001409444,0.009791201,0.002419356,-0.004811006,0.001461775
5/12/17,0.000740443,0.009901071,0.007150903,-0.004935573,0.003568246,-0.004244574,0.00900907,-0.00080591,-0.005859055,-0.003357912
5/15/17,0.004417049,0.036006467,-0.00079303,0.012994227,0.005726467,0.009285493,-0.001989029,0.005887092,-0.008634141,0.004246913
5/16/17,0.003186407,0.003147995,0.005261886,0.00485307,0.001308425,0.0142045,-0.003018531,0.000532623,0.00345185,0.017146599
5/17/17,-0.017302309,-0.048745422,-0.010466228,-0.015930027,-0.024626272,-0.016579434,-0.022051247,-0.017556157,-0.048437368,-0.020679772
5/18/17,0.009982581,0.027194424,0.014385865,0.011637704,-0.009448409,0.001630324,0.008360537,-0.055794638,0.012081421,0.004588862
5/19/17,0.002723161,-0.007544994,-0.003120647,-0.018878962,-0.000758093,0.004871128,-0.002088501,-0.000140855,0.001438849,0.002810861
5/22/17,0.007310114,0.008168622,0.00689526,0.008349617,0.001505118,0.006450335,-6.49E-05,0.01646702,-0.004976903,0.008214803
5/23/17,0.000948997,-0.019297386,-0.003575542,0.005515734,-0.008394593,0.004598629,-0.00712669,0.00165426,0.007450806,-0.000582242
5/24/17,0.002075538,-0.017100549,0.004447064,0.005057611,-0.011121245,0.016193087,-0.003255423,0.00095897,0.018100042,-0.001453066
5/25/17,0.012673573,-0.012506452,0.008623924,-0.003350087,0.007330424,0.003146512,0.000910273,0.005454807,0.007845853,0.009380255
5/26/17,0.001823643,0.027953352,0.000783612,-0.005595986,-0.016526675,0.002934561,-0.00253568,0.007016626,0.016602109,0.00228964
5/30/17,0.00572402,0.008108995,0.000190647,0.001111111,-0.012903405,0.001960401,0.001628188,0.00523456,0.025067276,0.008844566
5/31/17,-0.010474971,-0.01608061,-0.005394524,0.014262447,-0.009749833,0.020902638,-0.007889716,0.001202807,-0.007769544,-0.00983124
6/1/17,-0.002066223,-0.004354595,-0.002647228,0.035842296,0.000162351,0.012874089,6.53E-05,-0.001333689,0.00032515,-0.001995155
6/2/17,0.006313451,-0.00416841,0.007717965,-0.002621233,0.016939987,0.001495887,0.012102533,0.009142164,0.013223866,0.018565934
6/5/17,0.007274689,0.034575079,0.004072195,-0.005249356,0.000799552,0.000557776,-0.002660007,0.001981899,-0.002879541,0.0042981
6/6/17,-0.006725442,-0.003252476,-0.008933062,0.006329135,0.007824391,-0.006532921,0.003567379,0.001319958,0.016930607,0.003038257
6/7/17,0.000958724,0.00531183,0.004087267,-0.046671519,-0.020111691,0.010266072,0.002255228,-0.002101117,0.024923408,-0.003447566
6/8/17,0.001078463,0.041358798,-0.001770236,-0.004469281,-0.00162681,0.006640866,-0.001676122,0,-0.011946841,-0.00775305
6/9/17,-0.035850877,-0.096403408,-0.034351206,-0.04409532,-0.05346187,-0.023138469,-0.040838104,-0.013520885,-0.065457217,-0.024165267
6/12/17,0.003548552,0.027650908,-0.002163663,0.002348797,0.006594956,-0.012384649,-0.002198105,-0.006744023,0.03722271,0.007624291
6/13/17,0.00156405,-0.019621297,0.002858924,-0.001757985,-0.001032347,-0.004408249,-0.003880856,0.007259072,-0.006636144,0.008957194
6/14/17,-0.009588283,0.001319087,-0.012335658,-0.008235341,-0.010534594,-0.001924928,-0.015991593,-0.00817206,-0.022916343,-0.009066502
6/15/17,0.00888999,0.036151333,0.005689428,0.0059277,0.061241802,0.016389068,0.006745271,-0.001215149,0.002949371,0.009053737
6/16/17,-0.00023407,-0.007490672,-0.008358125,0.019567775,-0.003125545,-0.003850602,-0.010557693,0.000135547,-0.025460129,0.003864601
6/19/17,0.007770063,0.025167872,-0.021698819,0.016213441,-0.002765297,0.012356397,0.018483285,0.01320418,0.022363596,0.005234503
6/20/17,-0.007221686,-0.012273974,-0.005435588,-0.017935106,-0.011875794,-0.00607443,-0.012745136,0.002146787,-0.018319651,-0.012932746
6/21/17,0.006073962,0.007932552,0.003528363,-0.004675637,-0.001923582,0.010325822,0.00240228,-0.004010701,0.02627149,0.000854214
6/22/17,-0.001680769,-0.008988966,-0.000928362,0.016298382,0.009736177,0.002974533,-0.000960879,-0.002142762,-0.004692641,-0.003977278
6/23/17,0.009113576,-0.031041499,0.001196244,0.014908533,-0.005972204,0.009431415,0.007892701,-0.003088287,-0.005029875,0.015853127
6/26/17,-0.018344365,-0.019589966,-0.014502272,-0.02118602,-0.01066585,-0.012941575,-0.009215397,0.002149383,0.001539646,-0.012259718
6/27/17,-0.016183989,-0.032618152,-0.014140222,-0.01288074,-0.025522815,-0.016364515,-0.008866166,-0.009997381,-0.02649368,-0.012920076
6/28/17,0.012292277,0.016142776,0.011966337,0.019756598,0.009331875,0.030616541,0.009231259,0.003777662,0.005286904,0.008488649
6/29/17,-0.013129955,-0.026373972,-0.00314078,-0.038737238,0.013416004,-0.007274116,-0.007143135,-0.01455709,-0.025722874,-0.012910892
6/30/17,-0.018880209,-0.019319639,-0.012442926,-0.001780944,-0.014137595,0.001305118,-0.002981248,-0.001233299,-0.072959097,0.002178492
7/3/17,-0.014888064,-0.04023329,-0.019861018,-0.010701648,-0.016529302,-0.023737214,-0.009570778,-0.017183734,-0.03208109,-0.016873128
7/5/17,0.010973548,0.008071635,0.010212564,0.010116123,0.00390279,0.029925103,0.002779903,0.004270861,0.031970755,0.01194131
7/6/17,0.002838511,0.011284507,0.000497461,-0.013760313,0.001956774,-0.013929095,-0.002029747,0.000689608,0.005329793,0.00438469
7/7/17,0.010659822,0.006699964,0.009454418,0.02953552,0.01389522,0.005015335,0.008917434,0.006583483,-0.000662032,0.011001848
7/10/17,0.007597696,0.026102194,0.011577393,-0.001749782,0.003302915,0.000546199,0.006570553,0.006141268,0.01121014,0.00745844
7/11/17,0.000591516,0.013108379,0.001137319,0.006984895,0.014463062,-0.00291758,0.005512313,0.000408024,0.026487337,-0.000142867
7/12/17,0.005471432,0.026247571,0.005839113,-0.004031102,0.025680918,-0.000883783,-0.000891602,0.015554081,-0.010123465,0.006486204
7/13/17,0.000918958,-0.014646617,-0.003979559,-0.004618946,-0.009724016,0.010416761,0.015480924,-0.003598804,-0.013401605,0.003769112
7/14/17,0.004182418,0.022438411,-0.000588761,-0.008153802,-0.005998019,-0.016999542,0.007205176,0.003060344,0.013937508,0.007447283
7/17/17,-0.003747871,-0.012584109,0.005310898,0.00292826,0.002166487,0.000868734,0.004960128,0.004505109,0.001577536,0.007526549
7/18/17,0.01292762,0.025509408,0.018173812,0.002350177,0.014071915,0.0250743,0.005880797,0.002249422,0.008183867,0.00286905
7/19/17,0.003146392,-0.007422416,0.001822728,0.009875189,0.012834227,0.000685753,0.003582093,0.007355872,-0.00720216,0.004886003
7/20/17,-0.007050437,0.009417339,-0.002805432,-0.002326935,-0.007444605,0.005770552,-0.007686229,-0.008667159,0.002189896,0.000539084
7/21/17,0.011027567,0.008543231,0.004289315,-0.030011078,-0.002616946,-0.005608921,0.001865051,0.004224429,0.003442344,0.004618318
7/24/17,0.008317334,-0.013391723,0.010264736,-0.026587669,0.002286462,-0.005447749,0.009977946,0.005121818,-0.010366042,0.00095154
